rid,raterId,ratingIndex,pid,week,condition,word,source,path,wordAccuracy,wordPrecision,creativity,weirdness,submittedAt
R140,60ccbffae161aadb1880ad6c,0,,week1,,Abyss,participant,metaphor_drawings/ABYSS/P351_week1_3_abyss.png,2,3,7,8,2026-08-13T19:02:37.450000+00:00
R140,60ccbffae161aadb1880ad6c,1,,week1,,Aversion,participant,metaphor_drawings/AVERSION/P319_week1_3_aversion.png,4,6,6,5,2026-08-13T19:03:35.739000+00:00
R140,60ccbffae161aadb1880ad6c,2,,week1,,Disease,participant,metaphor_drawings/DISEASE/P528_week1_0_disease.png,4,6,7,6,2026-08-13T19:04:28.595000+00:00
R140,60ccbffae161aadb1880ad6c,3,,week1,,Contamination,participant,metaphor_drawings/CONTAMINATION/P521_week1_0_contamination.png,7,8,7,4,2026-08-13T19:04:38.934000+00:00
R140,60ccbffae161aadb1880ad6c,4,,week1,,Desire,participant,metaphor_drawings/DESIRE/P334_week1_3_desire.png,4,3,8,9,2026-08-13T19:05:03.878000+00:00
R140,60ccbffae161aadb1880ad6c,5,,week1,,Contamination,participant,metaphor_drawings/CONTAMINATION/P398_week1_2_contamination.png,8,8,3,2,2026-08-13T19:05:22.920000+00:00
R140,60ccbffae161aadb1880ad6c,6,,week1,,Control,participant,metaphor_drawings/CONTROL/P625_week1_3_control.png,6,7,3,2,2026-08-13T19:05:33.654000+00:00
R140,60ccbffae161aadb1880ad6c,7,,week1,,Desire,participant,metaphor_drawings/DESIRE/P457_week1_0_desire.png,5,5,6,7,2026-08-13T19:06:05.358000+00:00
R140,60ccbffae161aadb1880ad6c,8,,week1,,Magic,participant,metaphor_drawings/MAGIC/P617_week1_2_magic.png,4,5,6,9,2026-08-13T19:06:29.548000+00:00
R140,60ccbffae161aadb1880ad6c,9,,week1,,Journey,participant,metaphor_drawings/JOURNEY/P627_week1_2_journey.png,7,6,3,2,2026-08-13T19:06:37.012000+00:00
R140,60ccbffae161aadb1880ad6c,10,,week1,,Protection,participant,metaphor_drawings/PROTECTION/P299_week1_3_protection.png,8,7,3,2,2026-08-13T19:06:48.049000+00:00
R140,60ccbffae161aadb1880ad6c,11,,week1,,Abyss,participant,metaphor_drawings/ABYSS/P305_week1_2_abyss.png,3,4,8,7,2026-08-13T19:07:05.260000+00:00
R140,60ccbffae161aadb1880ad6c,12,,week1,,Control,participant,metaphor_drawings/CONTROL/P307_week1_2_control.png,8,7,2,2,2026-08-13T19:07:13.904000+00:00
R140,60ccbffae161aadb1880ad6c,13,,week1,,Vision,participant,metaphor_drawings/VISION/P357_week1_0_vision.png,8,9,2,1,2026-08-13T19:07:20.650000+00:00
R140,60ccbffae161aadb1880ad6c,14,,week1,,Protection,participant,metaphor_drawings/PROTECTION/P503_week1_2_protection.png,8,7,2,3,2026-08-13T19:08:06.985000+00:00
R140,60ccbffae161aadb1880ad6c,15,,week1,,Accident,participant,metaphor_drawings/ACCIDENT/P624_week1_2_accident.png,8,9,1,1,2026-08-13T19:08:12.559000+00:00
R140,60ccbffae161aadb1880ad6c,16,,week1,,Darkness,participant,metaphor_drawings/DARKNESS/P385_week1_0_darkness.png,6,6,3,3,2026-08-13T19:08:17.747000+00:00
R140,60ccbffae161aadb1880ad6c,17,,week1,,Servant,participant,metaphor_drawings/SERVANT/P428_week1_0_servant.png,9,8,2,2,2026-08-13T19:08:37.124000+00:00
R140,60ccbffae161aadb1880ad6c,18,,week1,,Vision,participant,metaphor_drawings/VISION/P247_week1_1_vision.png,3,4,7,7,2026-08-13T19:08:51.055000+00:00
R140,60ccbffae161aadb1880ad6c,19,,week1,,Energy,participant,metaphor_drawings/ENERGY/P641_week1_0_energy.png,7,9,4,3,2026-08-13T19:08:58.281000+00:00
R140,60ccbffae161aadb1880ad6c,20,,week1,,Business,participant,metaphor_drawings/BUSINESS/P399_week1_2_business.png,3,3,5,6,2026-08-13T19:09:05.971000+00:00
R140,60ccbffae161aadb1880ad6c,21,,week1,,Struggle,participant,metaphor_drawings/STRUGGLE/P661_week1_3_struggle.png,9,8,2,2,2026-08-13T19:09:11.210000+00:00
R140,60ccbffae161aadb1880ad6c,22,,week1,,Portal,participant,metaphor_drawings/PORTAL/P423_week1_3_portal.png,7,8,3,2,2026-08-13T19:09:18.002000+00:00
R140,60ccbffae161aadb1880ad6c,23,,week1,,Journey,participant,metaphor_drawings/JOURNEY/P410_week1_2_journey.png,9,8,1,1,2026-08-13T19:09:25.155000+00:00
R140,60ccbffae161aadb1880ad6c,24,,week1,,Portal,participant,metaphor_drawings/PORTAL/P591_week1_0_portal.png,7,7,2,2,2026-08-13T19:09:30.950000+00:00
R140,60ccbffae161aadb1880ad6c,25,,week1,,Aversion,participant,metaphor_drawings/AVERSION/P565_week1_1_aversion.png,5,5,5,6,2026-08-13T19:09:52.523000+00:00
R140,60ccbffae161aadb1880ad6c,26,,week1,,Competition,participant,metaphor_drawings/COMPETITION/P499_week1_0_competition.png,1,1,10,10,2026-08-13T19:10:00.766000+00:00
R140,60ccbffae161aadb1880ad6c,27,,week1,,Servant,participant,metaphor_drawings/SERVANT/P521_week1_3_servant.png,9,9,1,1,2026-08-13T19:10:46.165000+00:00
R140,60ccbffae161aadb1880ad6c,28,,week1,,Disease,participant,metaphor_drawings/DISEASE/P375_week1_1_disease.png,8,9,2,2,2026-08-13T19:10:54.367000+00:00
R140,60ccbffae161aadb1880ad6c,29,,week1,,Darkness,participant,metaphor_drawings/DARKNESS/P368_week1_2_darkness.png,2,3,7,7,2026-08-13T19:11:04.965000+00:00
R140,60ccbffae161aadb1880ad6c,30,,week1,,Magic,participant,metaphor_drawings/MAGIC/P483_week1_2_magic.png,8,9,1,1,2026-08-13T19:11:24.112000+00:00
R140,60ccbffae161aadb1880ad6c,31,,week1,,Business,participant,metaphor_drawings/BUSINESS/P570_week1_0_business.png,3,2,8,8,2026-08-13T19:11:35.682000+00:00
R140,60ccbffae161aadb1880ad6c,32,,week1,,Competition,participant,metaphor_drawings/COMPETITION/P249_week1_0_competition.png,8,9,2,2,2026-08-13T19:11:42.564000+00:00
R140,60ccbffae161aadb1880ad6c,33,,week1,,Energy,participant,metaphor_drawings/ENERGY/P617_week1_3_energy.png,8,9,1,1,2026-08-13T19:11:55.679000+00:00
R140,60ccbffae161aadb1880ad6c,34,,week1,,Accident,participant,metaphor_drawings/ACCIDENT/P307_week1_1_accident.png,8,8,2,2,2026-08-13T19:12:01.497000+00:00
R140,60ccbffae161aadb1880ad6c,35,,week1,,Struggle,participant,metaphor_drawings/STRUGGLE/P364_week1_2_struggle.png,8,6,3,2,2026-08-13T19:12:32.415000+00:00
R141,629642bfde2bf56c1ec2a420,0,,week1,,Energy,participant,metaphor_drawings/ENERGY/P264_week1_3_energy.png,1,3,3,1,2026-08-13T19:02:08.275000+00:00
R141,629642bfde2bf56c1ec2a420,1,,week1,,Struggle,participant,metaphor_drawings/STRUGGLE/P364_week1_2_struggle.png,1,1,8,6,2026-08-13T19:02:35.241000+00:00
R141,629642bfde2bf56c1ec2a420,2,,week1,,Control,participant,metaphor_drawings/CONTROL/P297_week1_2_control.png,7,7,4,1,2026-08-13T19:03:05.262000+00:00
R141,629642bfde2bf56c1ec2a420,3,,week1,,Desire,participant,metaphor_drawings/DESIRE/P598_week1_1_desire.png,4,4,5,3,2026-08-13T19:03:40.777000+00:00
R141,629642bfde2bf56c1ec2a420,4,,week1,,Control,participant,metaphor_drawings/CONTROL/P417_week1_0_control.png,1,1,10,10,2026-08-13T19:03:57.143000+00:00
R141,629642bfde2bf56c1ec2a420,5,,week1,,Abyss,participant,metaphor_drawings/ABYSS/P379_week1_0_abyss.png,2,1,8,7,2026-08-13T19:04:18.273000+00:00
R141,629642bfde2bf56c1ec2a420,6,,week1,,Contamination,participant,metaphor_drawings/CONTAMINATION/P636_week1_3_contamination.png,3,3,2,1,2026-08-13T19:04:50.773000+00:00
R141,629642bfde2bf56c1ec2a420,7,,week1,,Journey,participant,metaphor_drawings/JOURNEY/P383_week1_3_journey.png,1,1,5,1,2026-08-13T19:05:13.943000+00:00
R141,629642bfde2bf56c1ec2a420,8,,week1,,Darkness,participant,metaphor_drawings/DARKNESS/P318_week1_1_darkness.png,5,5,3,1,2026-08-13T19:05:33.758000+00:00
R141,629642bfde2bf56c1ec2a420,9,,week1,,Disease,participant,metaphor_drawings/DISEASE/P415_week1_3_disease.png,1,1,10,7,2026-08-13T19:05:53.596000+00:00
R141,629642bfde2bf56c1ec2a420,10,,week1,,Energy,participant,metaphor_drawings/ENERGY/P374_week1_2_energy.png,1,1,10,1,2026-08-13T19:06:07.984000+00:00
R141,629642bfde2bf56c1ec2a420,11,,week1,,Vision,participant,metaphor_drawings/VISION/P247_week1_1_vision.png,1,1,10,10,2026-08-13T19:06:18.756000+00:00
R141,629642bfde2bf56c1ec2a420,12,,week1,,Aversion,participant,metaphor_drawings/AVERSION/P401_week1_0_aversion.png,1,1,4,1,2026-08-13T19:06:36.040000+00:00
R141,629642bfde2bf56c1ec2a420,13,,week1,,Struggle,participant,metaphor_drawings/STRUGGLE/P274_week1_0_struggle.png,1,1,8,3,2026-08-13T19:06:54.467000+00:00
R141,629642bfde2bf56c1ec2a420,14,,week1,,Vision,participant,metaphor_drawings/VISION/P581_week1_3_vision.png,1,1,1,1,2026-08-13T19:07:14.543000+00:00
R141,629642bfde2bf56c1ec2a420,15,,week1,,Disease,participant,metaphor_drawings/DISEASE/P466_week1_0_disease.png,3,7,10,7,2026-08-13T19:07:40.586000+00:00
R141,629642bfde2bf56c1ec2a420,16,,week1,,Business,participant,metaphor_drawings/BUSINESS/P570_week1_0_business.png,1,1,10,10,2026-08-13T19:07:49.911000+00:00
R141,629642bfde2bf56c1ec2a420,17,,week1,,Journey,participant,metaphor_drawings/JOURNEY/P669_week1_3_journey.png,1,1,9,3,2026-08-13T19:08:36.345000+00:00
R141,629642bfde2bf56c1ec2a420,18,,week1,,Servant,participant,metaphor_drawings/SERVANT/P549_week1_0_servant.png,2,3,8,5,2026-08-13T19:08:57.169000+00:00
R141,629642bfde2bf56c1ec2a420,19,,week1,,Aversion,participant,metaphor_drawings/AVERSION/P262_week1_3_aversion.png,1,1,10,3,2026-08-13T19:09:16.196000+00:00
R141,629642bfde2bf56c1ec2a420,20,,week1,,Abyss,participant,metaphor_drawings/ABYSS/P354_week1_0_abyss.png,1,1,10,10,2026-08-13T19:09:24.999000+00:00
R141,629642bfde2bf56c1ec2a420,21,,week1,,Accident,participant,metaphor_drawings/ACCIDENT/P501_week1_3_accident.png,1,1,10,10,2026-08-13T19:09:43.930000+00:00
R141,629642bfde2bf56c1ec2a420,22,,week1,,Portal,participant,metaphor_drawings/PORTAL/P335_week1_0_portal.png,9,10,1,1,2026-08-13T19:10:04.130000+00:00
R141,629642bfde2bf56c1ec2a420,23,,week1,,Contamination,participant,metaphor_drawings/CONTAMINATION/P427_week1_0_contamination.png,1,1,10,10,2026-08-13T19:10:27.955000+00:00
R141,629642bfde2bf56c1ec2a420,24,,week1,,Servant,participant,metaphor_drawings/SERVANT/P620_week1_1_servant.png,7,8,1,1,2026-08-13T19:10:51.960000+00:00
R141,629642bfde2bf56c1ec2a420,25,,week1,,Portal,participant,metaphor_drawings/PORTAL/P303_week1_2_portal.png,9,9,1,1,2026-08-13T19:11:06.001000+00:00
R141,629642bfde2bf56c1ec2a420,26,,week1,,Desire,participant,metaphor_drawings/DESIRE/P457_week1_0_desire.png,1,1,10,10,2026-08-13T19:11:20.055000+00:00
R141,629642bfde2bf56c1ec2a420,27,,week1,,Protection,participant,metaphor_drawings/PROTECTION/P486_week1_1_protection.png,2,2,10,8,2026-08-13T19:11:41.699000+00:00
R141,629642bfde2bf56c1ec2a420,28,,week1,,Protection,participant,metaphor_drawings/PROTECTION/P299_week1_3_protection.png,3,3,10,10,2026-08-13T19:12:02.740000+00:00
R141,629642bfde2bf56c1ec2a420,29,,week1,,Competition,participant,metaphor_drawings/COMPETITION/P479_week1_3_competition.png,2,2,10,2,2026-08-13T19:12:30.258000+00:00
R141,629642bfde2bf56c1ec2a420,30,,week1,,Magic,participant,metaphor_drawings/MAGIC/P571_week1_3_magic.png,3,9,1,1,2026-08-13T19:12:48.597000+00:00
R141,629642bfde2bf56c1ec2a420,31,,week1,,Competition,participant,metaphor_drawings/COMPETITION/P249_week1_0_competition.png,1,1,10,8,2026-08-13T19:13:05.619000+00:00
R141,629642bfde2bf56c1ec2a420,32,,week1,,Darkness,participant,metaphor_drawings/DARKNESS/P478_week1_3_darkness.png,5,5,9,5,2026-08-13T19:13:20.524000+00:00
R141,629642bfde2bf56c1ec2a420,33,,week1,,Business,participant,metaphor_drawings/BUSINESS/P352_week1_1_business.png,7,7,5,5,2026-08-13T19:13:34.340000+00:00
R141,629642bfde2bf56c1ec2a420,34,,week1,,Magic,participant,metaphor_drawings/MAGIC/P641_week1_2_magic.png,2,1,9,9,2026-08-13T19:13:49.502000+00:00
R141,629642bfde2bf56c1ec2a420,35,,week1,,Accident,participant,metaphor_drawings/ACCIDENT/P448_week1_3_accident.png,1,1,10,10,2026-08-13T19:13:58.595000+00:00
R142,6644b8e4fba0046ffac80be4,0,,week1,,Contamination,participant,metaphor_drawings/CONTAMINATION/P636_week1_3_contamination.png,3,2,9,7,2026-08-13T19:04:28.270000+00:00
R142,6644b8e4fba0046ffac80be4,1,,week1,,Servant,participant,metaphor_drawings/SERVANT/P576_week1_2_servant.png,8,5,4,2,2026-08-13T19:05:18.275000+00:00
R142,6644b8e4fba0046ffac80be4,2,,week1,,Competition,participant,metaphor_drawings/COMPETITION/P479_week1_3_competition.png,6,4,4,4,2026-08-13T19:05:59.321000+00:00
R142,6644b8e4fba0046ffac80be4,3,,week1,,Desire,participant,metaphor_drawings/DESIRE/P244_week1_0_desire.png,1,1,10,10,2026-08-13T19:06:19.988000+00:00
R142,6644b8e4fba0046ffac80be4,4,,week1,,Control,participant,metaphor_drawings/CONTROL/P572_week1_1_control.png,7,6,5,3,2026-08-13T19:06:58.414000+00:00
R142,6644b8e4fba0046ffac80be4,5,,week1,,Abyss,participant,metaphor_drawings/ABYSS/P467_week1_1_abyss.png,8,7,3,2,2026-08-13T19:07:16.115000+00:00
R142,6644b8e4fba0046ffac80be4,6,,week1,,Magic,participant,metaphor_drawings/MAGIC/P560_week1_3_magic.png,6,5,5,4,2026-08-13T19:07:34.495000+00:00
R142,6644b8e4fba0046ffac80be4,7,,week1,,Portal,participant,metaphor_drawings/PORTAL/P474_week1_0_portal.png,3,3,4,4,2026-08-13T19:08:04.062000+00:00
R142,6644b8e4fba0046ffac80be4,8,,week1,,Darkness,participant,metaphor_drawings/DARKNESS/P427_week1_3_darkness.png,4,3,9,4,2026-08-13T19:08:45.396000+00:00
R142,6644b8e4fba0046ffac80be4,9,,week1,,Protection,participant,metaphor_drawings/PROTECTION/P353_week1_0_protection.png,3,2,8,6,2026-08-13T19:09:23.252000+00:00
R142,6644b8e4fba0046ffac80be4,10,,week1,,Vision,participant,metaphor_drawings/VISION/P515_week1_3_vision.png,2,1,7,7,2026-08-13T19:09:50.446000+00:00
R142,6644b8e4fba0046ffac80be4,11,,week1,,Energy,participant,metaphor_drawings/ENERGY/P362_week1_0_energy.png,2,3,8,6,2026-08-13T19:10:37.167000+00:00
R142,6644b8e4fba0046ffac80be4,12,,week1,,Magic,participant,metaphor_drawings/MAGIC/P303_week1_0_magic.png,1,1,10,10,2026-08-13T19:11:15.220000+00:00
R142,6644b8e4fba0046ffac80be4,13,,week1,,Portal,participant,metaphor_drawings/PORTAL/P335_week1_0_portal.png,8,8,1,2,2026-08-13T19:11:40.838000+00:00
R142,6644b8e4fba0046ffac80be4,14,,week1,,Control,participant,metaphor_drawings/CONTROL/P297_week1_2_control.png,6,6,3,3,2026-08-13T19:11:58.887000+00:00
R142,6644b8e4fba0046ffac80be4,15,,week1,,Contamination,participant,metaphor_drawings/CONTAMINATION/P655_week1_3_contamination.png,8,7,3,3,2026-08-13T19:12:21.479000+00:00
R142,6644b8e4fba0046ffac80be4,16,,week1,,Business,participant,metaphor_drawings/BUSINESS/P570_week1_0_business.png,1,1,9,9,2026-08-13T19:13:13.719000+00:00
R142,6644b8e4fba0046ffac80be4,17,,week1,,Protection,participant,metaphor_drawings/PROTECTION/P611_week1_3_protection.png,1,1,9,8,2026-08-13T19:13:38.199000+00:00
R142,6644b8e4fba0046ffac80be4,18,,week1,,Disease,participant,metaphor_drawings/DISEASE/P520_week1_1_disease.png,3,3,4,6,2026-08-13T19:14:04.824000+00:00
R142,6644b8e4fba0046ffac80be4,19,,week1,,Aversion,participant,metaphor_drawings/AVERSION/P565_week1_1_aversion.png,4,3,8,6,2026-08-13T19:14:36.183000+00:00
R142,6644b8e4fba0046ffac80be4,20,,week1,,Accident,participant,metaphor_drawings/ACCIDENT/P335_week1_1_accident.png,7,3,9,7,2026-08-13T19:15:07.513000+00:00
R142,6644b8e4fba0046ffac80be4,21,,week1,,Competition,participant,metaphor_drawings/COMPETITION/P249_week1_0_competition.png,4,2,9,6,2026-08-13T19:15:27.408000+00:00
R142,6644b8e4fba0046ffac80be4,22,,week1,,Energy,participant,metaphor_drawings/ENERGY/P641_week1_0_energy.png,1,1,10,10,2026-08-13T19:15:42.212000+00:00
R142,6644b8e4fba0046ffac80be4,23,,week1,,Struggle,participant,metaphor_drawings/STRUGGLE/P452_week1_2_struggle.png,4,2,9,8,2026-08-13T19:16:04.841000+00:00
R142,6644b8e4fba0046ffac80be4,24,,week1,,Accident,participant,metaphor_drawings/ACCIDENT/P629_week1_0_accident.png,9,6,3,4,2026-08-13T19:16:26.106000+00:00
R142,6644b8e4fba0046ffac80be4,25,,week1,,Aversion,participant,metaphor_drawings/AVERSION/P289_week1_1_aversion.png,4,2,8,6,2026-08-13T19:16:43.597000+00:00
R142,6644b8e4fba0046ffac80be4,26,,week1,,Disease,participant,metaphor_drawings/DISEASE/P566_week1_0_disease.png,1,1,10,10,2026-08-13T19:16:58.457000+00:00
R142,6644b8e4fba0046ffac80be4,27,,week1,,Struggle,participant,metaphor_drawings/STRUGGLE/P385_week1_3_struggle.png,1,1,10,10,2026-08-13T19:17:09.186000+00:00
R142,6644b8e4fba0046ffac80be4,28,,week1,,Business,participant,metaphor_drawings/BUSINESS/P399_week1_2_business.png,1,1,10,9,2026-08-13T19:17:20.908000+00:00
R142,6644b8e4fba0046ffac80be4,29,,week1,,Desire,participant,metaphor_drawings/DESIRE/P598_week1_1_desire.png,8,5,4,7,2026-08-13T19:17:33.817000+00:00
R142,6644b8e4fba0046ffac80be4,30,,week1,,Darkness,participant,metaphor_drawings/DARKNESS/P318_week1_1_darkness.png,6,2,8,5,2026-08-13T19:17:52.043000+00:00
R142,6644b8e4fba0046ffac80be4,31,,week1,,Journey,participant,metaphor_drawings/JOURNEY/P598_week1_0_journey.png,7,2,9,5,2026-08-13T19:18:05.234000+00:00
R142,6644b8e4fba0046ffac80be4,32,,week1,,Abyss,participant,metaphor_drawings/ABYSS/P351_week1_3_abyss.png,1,1,10,10,2026-08-13T19:18:14.212000+00:00
R142,6644b8e4fba0046ffac80be4,33,,week1,,Vision,participant,metaphor_drawings/VISION/P247_week1_1_vision.png,1,1,10,10,2026-08-13T19:18:23.621000+00:00
R142,6644b8e4fba0046ffac80be4,34,,week1,,Servant,participant,metaphor_drawings/SERVANT/P562_week1_3_servant.png,7,4,7,4,2026-08-13T19:18:56.988000+00:00
R142,6644b8e4fba0046ffac80be4,35,,week1,,Journey,participant,metaphor_drawings/JOURNEY/P318_week1_3_journey.png,1,1,10,10,2026-08-13T19:19:02.813000+00:00
R143,665403f33b8b863a20aa2cd8,0,,week1,,Magic,participant,metaphor_drawings/MAGIC/P641_week1_2_magic.png,2,2,10,10,2026-08-13T19:02:35.817000+00:00
R143,665403f33b8b863a20aa2cd8,1,,week1,,Control,participant,metaphor_drawings/CONTROL/P417_week1_0_control.png,2,1,10,10,2026-08-13T19:02:56.962000+00:00
R143,665403f33b8b863a20aa2cd8,2,,week1,,Accident,participant,metaphor_drawings/ACCIDENT/P406_week1_1_accident.png,1,1,10,10,2026-08-13T19:03:09.847000+00:00
R143,665403f33b8b863a20aa2cd8,3,,week1,,Contamination,participant,metaphor_drawings/CONTAMINATION/P521_week1_0_contamination.png,1,1,10,10,2026-08-13T19:03:21.209000+00:00
R143,665403f33b8b863a20aa2cd8,4,,week1,,Protection,participant,metaphor_drawings/PROTECTION/P627_week1_0_protection.png,5,5,3,3,2026-08-13T19:03:34.412000+00:00
R143,665403f33b8b863a20aa2cd8,5,,week1,,Servant,participant,metaphor_drawings/SERVANT/P478_week1_2_servant.png,10,10,1,1,2026-08-13T19:03:49.830000+00:00
R143,665403f33b8b863a20aa2cd8,6,,week1,,Disease,participant,metaphor_drawings/DISEASE/P336_week1_1_disease.png,3,2,10,10,2026-08-13T19:04:06.529000+00:00
R143,665403f33b8b863a20aa2cd8,7,,week1,,Struggle,participant,metaphor_drawings/STRUGGLE/P390_week1_2_struggle.png,8,8,2,2,2026-08-13T19:04:21.848000+00:00
R143,665403f33b8b863a20aa2cd8,8,,week1,,Protection,participant,metaphor_drawings/PROTECTION/P486_week1_1_protection.png,2,2,7,7,2026-08-13T19:04:40.549000+00:00
R143,665403f33b8b863a20aa2cd8,9,,week1,,Competition,participant,metaphor_drawings/COMPETITION/P360_week1_2_competition.png,7,7,3,4,2026-08-13T19:04:54.083000+00:00
R143,665403f33b8b863a20aa2cd8,10,,week1,,Business,participant,metaphor_drawings/BUSINESS/P352_week1_1_business.png,4,4,7,7,2026-08-13T19:05:07.583000+00:00
R143,665403f33b8b863a20aa2cd8,11,,week1,,Energy,participant,metaphor_drawings/ENERGY/P374_week1_2_energy.png,1,1,10,10,2026-08-13T19:05:16.076000+00:00
R143,665403f33b8b863a20aa2cd8,12,,week1,,Desire,participant,metaphor_drawings/DESIRE/P598_week1_1_desire.png,1,1,10,10,2026-08-13T19:05:25.801000+00:00
R143,665403f33b8b863a20aa2cd8,13,,week1,,Darkness,participant,metaphor_drawings/DARKNESS/P385_week1_0_darkness.png,1,1,10,10,2026-08-13T19:05:34.394000+00:00
R143,665403f33b8b863a20aa2cd8,14,,week1,,Disease,participant,metaphor_drawings/DISEASE/P616_week1_3_disease.png,4,4,2,2,2026-08-13T19:05:59.173000+00:00
R143,665403f33b8b863a20aa2cd8,15,,week1,,Aversion,participant,metaphor_drawings/AVERSION/P426_week1_3_aversion.png,1,1,10,10,2026-08-13T19:06:08.794000+00:00
R143,665403f33b8b863a20aa2cd8,16,,week1,,Aversion,participant,metaphor_drawings/AVERSION/P257_week1_1_aversion.png,8,8,8,8,2026-08-13T19:06:40.077000+00:00
R143,665403f33b8b863a20aa2cd8,17,,week1,,Competition,participant,metaphor_drawings/COMPETITION/P499_week1_0_competition.png,1,1,10,10,2026-08-13T19:06:51.872000+00:00
R143,665403f33b8b863a20aa2cd8,18,,week1,,Journey,participant,metaphor_drawings/JOURNEY/P454_week1_0_journey.png,4,4,2,2,2026-08-13T19:07:39.998000+00:00
R143,665403f33b8b863a20aa2cd8,19,,week1,,Portal,participant,metaphor_drawings/PORTAL/P533_week1_0_portal.png,1,1,10,10,2026-08-13T19:07:53.919000+00:00
R143,665403f33b8b863a20aa2cd8,20,,week1,,Struggle,participant,metaphor_drawings/STRUGGLE/P475_week1_2_struggle.png,1,1,10,10,2026-08-13T19:08:20.569000+00:00
R143,665403f33b8b863a20aa2cd8,21,,week1,,Business,participant,metaphor_drawings/BUSINESS/P399_week1_2_business.png,1,1,10,10,2026-08-13T19:08:32.548000+00:00
R143,665403f33b8b863a20aa2cd8,22,,week1,,Servant,participant,metaphor_drawings/SERVANT/P576_week1_2_servant.png,7,7,8,8,2026-08-13T19:09:03.529000+00:00
R143,665403f33b8b863a20aa2cd8,23,,week1,,Vision,participant,metaphor_drawings/VISION/P357_week1_0_vision.png,10,10,10,10,2026-08-13T19:09:51.498000+00:00
R143,665403f33b8b863a20aa2cd8,24,,week1,,Vision,participant,metaphor_drawings/VISION/P247_week1_1_vision.png,1,1,10,10,2026-08-13T19:10:08.352000+00:00
R143,665403f33b8b863a20aa2cd8,25,,week1,,Darkness,participant,metaphor_drawings/DARKNESS/P653_week1_3_darkness.png,1,1,10,10,2026-08-13T19:10:25.935000+00:00
R143,665403f33b8b863a20aa2cd8,26,,week1,,Accident,participant,metaphor_drawings/ACCIDENT/P410_week1_1_accident.png,7,7,8,8,2026-08-13T19:10:34.172000+00:00
R143,665403f33b8b863a20aa2cd8,27,,week1,,Abyss,participant,metaphor_drawings/ABYSS/P305_week1_2_abyss.png,1,1,10,10,2026-08-13T19:10:43.859000+00:00
R143,665403f33b8b863a20aa2cd8,28,,week1,,Journey,participant,metaphor_drawings/JOURNEY/P598_week1_0_journey.png,5,5,4,4,2026-08-13T19:10:54.035000+00:00
R143,665403f33b8b863a20aa2cd8,29,,week1,,Energy,participant,metaphor_drawings/ENERGY/P379_week1_2_energy.png,9,9,10,10,2026-08-13T19:11:01.686000+00:00
R143,665403f33b8b863a20aa2cd8,30,,week1,,Magic,participant,metaphor_drawings/MAGIC/P303_week1_0_magic.png,1,1,10,10,2026-08-13T19:11:09.062000+00:00
R143,665403f33b8b863a20aa2cd8,31,,week1,,Desire,participant,metaphor_drawings/DESIRE/P523_week1_1_desire.png,3,3,3,3,2026-08-13T19:11:17.495000+00:00
R143,665403f33b8b863a20aa2cd8,32,,week1,,Control,participant,metaphor_drawings/CONTROL/P307_week1_2_control.png,7,7,7,7,2026-08-13T19:11:26.715000+00:00
R143,665403f33b8b863a20aa2cd8,33,,week1,,Contamination,participant,metaphor_drawings/CONTAMINATION/P500_week1_1_contamination.png,1,1,10,10,2026-08-13T19:11:35.881000+00:00
R143,665403f33b8b863a20aa2cd8,34,,week1,,Abyss,participant,metaphor_drawings/ABYSS/P467_week1_1_abyss.png,4,4,5,5,2026-08-13T19:11:44.429000+00:00
R143,665403f33b8b863a20aa2cd8,35,,week1,,Portal,participant,metaphor_drawings/PORTAL/P359_week1_0_portal.png,2,2,2,2,2026-08-13T19:11:51.311000+00:00
R144,6a32afb0ffc6c091b55958a7,0,,week1,,Aversion,participant,metaphor_drawings/AVERSION/P491_week1_1_aversion.png,6,3,7,7,2026-08-13T17:11:36.396000+00:00
R144,6a32afb0ffc6c091b55958a7,1,,week1,,Competition,participant,metaphor_drawings/COMPETITION/P439_week1_2_competition.png,4,2,10,9,2026-08-13T17:11:54.190000+00:00
R144,6a32afb0ffc6c091b55958a7,2,,week1,,Accident,participant,metaphor_drawings/ACCIDENT/P667_week1_3_accident.png,1,1,10,10,2026-08-13T17:12:10.999000+00:00
R144,6a32afb0ffc6c091b55958a7,3,,week1,,Darkness,participant,metaphor_drawings/DARKNESS/P523_week1_2_darkness.png,2,1,8,9,2026-08-13T17:12:25.722000+00:00
R144,6a32afb0ffc6c091b55958a7,4,,week1,,Magic,participant,metaphor_drawings/MAGIC/P437_week1_1_magic.png,3,1,7,10,2026-08-13T17:12:37.431000+00:00
R144,6a32afb0ffc6c091b55958a7,5,,week1,,Portal,participant,metaphor_drawings/PORTAL/P569_week1_2_portal.png,8,7,2,3,2026-08-13T17:12:52.883000+00:00
R144,6a32afb0ffc6c091b55958a7,6,,week1,,Contamination,participant,metaphor_drawings/CONTAMINATION/P252_week1_2_contamination.png,6,3,1,3,2026-08-13T17:13:12.230000+00:00
R144,6a32afb0ffc6c091b55958a7,7,,week1,,Protection,participant,metaphor_drawings/PROTECTION/P599_week1_3_protection.png,8,5,1,1,2026-08-13T17:13:25.590000+00:00
R144,6a32afb0ffc6c091b55958a7,8,,week1,,Desire,participant,metaphor_drawings/DESIRE/P436_week1_3_desire.png,8,3,1,3,2026-08-13T17:13:40.340000+00:00
